sent_id,token_idx,token,ngram_surp,ft_outlier,log_freq,char_len,label,lr_score
s304,0,и,3.2591441802102725,0.009425938129425049,5.318119993844216,1.0,0,1.372253078240934e-05
s304,1,притча,7.630432243861032,0.0008985996246337891,0.0,6.0,0,0.9972689978421498
s304,2,раꙁѹма,7.307351879621715,0.0012826323509216309,0.0,6.0,0,0.9859323012236265
s304,3,не,5.465001785659831,0.008262097835540771,4.882801922586371,2.0,0,0.4336682518083166
s304,4,ѹбежитъ,7.325934559014083,0.0010052919387817383,0.0,7.0,0,0.9871962707673797
s304,5,тебе,6.001217133047556,0.0013079643249511719,1.9459101490553132,4.0,0,0.3457149816004002
s179,0,нѣс,7.804665098770559,0.0019405484199523926,1.0986122886681098,3.0,0,0.9996196597070222
s179,1,бо,6.749114619134648,0.00788050889968872,2.8903717578961645,2.0,0,0.988114879549606
s179,2,ти,6.704101196673055,0.01206892728805542,2.995732273553991,2.0,0,0.988857184921474
s179,3,слав,7.136516856043739,0.0067459940910339355,1.3862943611198906,4.0,0,0.9928864031049405
s179,4,к,7.0501781553200455,0.04356890916824341,1.791759469228055,1.0,0,0.9985990992761571
s179,5,бещесю,7.966792676485859,0.001233518123626709,0.0,6.0,0,0.9995257025259511
s355,0,волшениѧ,8.076252186995179,0.00020372867584228516,0.0,8.0,0,0.9997241062005673
s355,1,и,5.090724002904092,0.00822824239730835,5.318119993844216,1.0,0,0.1427109594255082
s355,2,чаро,7.329253700824073,0.0012450814247131348,0.0,4.0,0,0.9870831456270717
s355,3,ваниѧ,7.215916972392189,0.0005294084548950195,0.0,5.0,0,0.9765655645787622
s355,4,сꙋть,7.143312462101074,0.0005210041999816895,1.0986122886681098,4.0,0,0.9879247176893676
s355,5,естества,7.962915458563295,0.0006228089332580566,0.0,8.0,0,0.9995143161193745
s174,0,b,8.083021050889391,1.081773266196251,0.0,1.0,0,1.0
s174,1,и,4.809106693055723,0.011222481727600098,5.318119993844216,1.0,0,0.04280249425425313
s174,2,ꙗк,6.490241724512437,0.004815340042114258,1.9459101490553132,2.0,0,0.8835892433461601
s174,3,влдка,6.475696073589029,0.00047957897186279297,0.6931471805599453,5.0,0,0.6398727350374662
s174,4,мтри,6.462912198223796,0.0006995797157287598,0.6931471805599453,4.0,0,0.6240211004373575
s174,5,поработает,7.964289780103307,0.0006343722343444824,0.0,10.0,0,0.9995298311292765
s399,0,срдце,6.030491792339111,0.0013895630836486816,1.0986122886681098,5.0,0,0.2158746059893052
s399,1,свое,5.929847918317254,0.009819328784942627,1.791759469228055,4.0,0,0.31915917411205497
s399,2,даждь,7.2225241657840265,0.0011958479881286621,0.0,5.0,0,0.978014009102943
s399,3,ѹтреневати,7.218625803082222,0.00036132335662841797,0.0,10.0,0,0.9780775215372616
s399,4,ко,6.441568065849994,0.001177072525024414,1.0986122886681098,2.0,0,0.6869715629881671
s399,5,гꙋ,6.466283547268057,0.0008396506309509277,0.6931471805599453,2.0,0,0.6238138228938935
s399,6,сотворшемꙋ,7.226676375845928,0.002001941204071045,0.0,10.0,0,0.9804754233883797
s399,7,тѧ,6.382582009081187,0.00171738862991333,1.3862943611198906,2.0,0,0.6867183513659608
s293,0,на,6.017581940444158,0.005439102649688721,3.8501476017100584,2.0,0,0.8109784804743877
s293,1,послѣдокъ,7.2843445591752936,0.0005795955657958984,0.0,9.0,0,0.9842536572998793
s293,2,бо,6.734309367663796,0.005881905555725098,2.8903717578961645,2.0,0,0.9859446782719187
s293,3,обрѧщеши,7.198872314976176,0.000591576099395752,0.6931471805599453,8.0,0,0.9872862836784772
s293,4,покои,7.188019545588853,0.0005419254302978516,0.6931471805599453,5.0,0,0.9860281763302152
s293,5,еѧ,6.383795358455797,0.0017467141151428223,1.3862943611198906,2.0,0,0.6883588714286877
s431,0,и,3.261571300461199,0.008614301681518555,5.318119993844216,1.0,0,1.337820673289558e-05
s431,1,бо,6.949040126445514,0.008393824100494385,2.8903717578961645,2.0,0,0.9958358093040262
s431,2,лѧринꙋ,7.233887205245981,0.001114487648010254,0.0,6.0,0,0.9794156125910789
s431,3,смирѧи,7.213244303565685,0.0008153915405273438,0.0,6.0,0,0.9768383932166612
s431,4,главꙋ,7.231685501381228,0.0015195608139038086,0.0,5.0,0,0.9793175526496063
s431,5,свою,6.1031835198059525,0.0067855119705200195,2.1972245773362196,4.0,0,0.5957616836458594
s39,0,и,2.7401427510299188,0.007426261901855469,5.318119993844216,1.0,0,8.564885629788252e-07
s39,1,ѿ,5.129723331142678,0.019808650016784668,3.6375861597263857,1.0,0,0.06445127355231743
s39,2,враг,7.232693969770853,0.0024147629737854004,0.6931471805599453,4.0,0,0.9896720109453948
s39,3,твоих,7.214589664049649,0.0012372732162475586,0.0,5.0,0,0.977158638582821
s39,4,ѿлучит,7.339673357021231,0.0014154314994812012,0.0,6.0,0,0.9881422512208933
s39,5,сѧ,4.6025227780634665,0.006041288375854492,4.23410650459726,2.0,0,0.004267416319700469
s342,0,не,4.0954080877562635,0.01490628719329834,4.882801922586371,2.0,0,0.0008843798031048174
s342,1,радꙋи,7.487648115043623,0.005753815174102783,0.0,5.0,0,0.9954019287838909
s342,2,сѧ,5.226576351459206,0.0035381317138671875,4.23410650459726,2.0,0,0.08734603070326234
s342,3,о,5.860191279183065,0.0737420916557312,2.70805020110221,1.0,0,0.9382099694138819
s342,4,ѹмер,7.241543609918621,0.004520118236541748,0.0,4.0,0,0.9826448270758862
s342,5,шихъ,7.960242789736791,0.0036957263946533203,0.0,4.0,0,0.9995517247028232
s20,0,и,2.518198696540186,0.008872270584106445,5.318119993844216,1.0,0,2.912504268551044e-07
s20,1,в,4.667875129047124,0.012330174446105957,4.1588830833596715,1.0,0,0.0073471599653506066
s20,2,недуѕѣ,7.311636201987042,0.00181657075881958,0.0,6.0,0,0.9865707083009304
s20,3,своем,7.274372573879307,0.007705807685852051,0.6931471805599453,5.0,0,0.9935524285831344
s20,4,не,4.72323978358632,0.009635686874389648,4.882801922586371,2.0,0,0.01740175112467382
s20,5,преꙁри,5.731011956044042,0.0009336471557617188,1.0986122886681098,6.0,0,0.05491537550270723
s215,0,видите,7.968051333749143,0.0007706880569458008,0.0,6.0,0,0.9995184709793801
s215,1,ꙗк,7.095137498771246,0.00634312629699707,1.9459101490553132,2.0,0,0.9946345153627837
s215,2,не,5.244628531906242,0.008266270160675049,4.882801922586371,2.0,0,0.19704614412064253
s215,3,себѣ,6.671911020613323,0.0007614493370056152,1.6094379124341003,4.0,0,0.9223739282815032
s215,4,единому,7.2212418869992785,0.0006607770919799805,0.0,7.0,0,0.9778673932366176
s215,5,трудих,7.339673357021231,0.0009940266609191895,0.0,6.0,0,0.9879091497360426
s215,6,сѧ,4.6025227780634665,0.007042944431304932,4.23410650459726,2.0,0,0.004471114854409297
s250,0,то,5.792500302830751,0.011093437671661377,2.6390573296152584,2.0,0,0.35140023335847564
s250,1,ѹ,7.1038876591398985,0.015801429748535156,1.6094379124341003,1.0,0,0.9953766914463072
s250,2,готови,7.226580135807715,0.000725865364074707,0.0,6.0,0,0.9782577107897672
s250,3,дшꙋ,6.185551900247388,0.0008246898651123047,1.0986122886681098,3.0,0,0.3681197720209315
s250,4,свою,5.578090625713475,0.00486302375793457,2.1972245773362196,4.0,0,0.0821125292690113
s250,5,в,5.346045118642525,0.010346055030822754,4.1588830833596715,1.0,0,0.18297571626227274
s250,6,напа,6.629121263322879,0.0005450844764709473,0.6931471805599453,4.0,0,0.7954089297288817
s250,7,сти,7.871570121442026,0.0012063980102539062,0.6931471805599453,3.0,0,0.999587630382043
s468,0,и,3.093014674142845,0.007656872272491455,5.318119993844216,1.0,0,5.35659990831487e-06
s468,1,держѧи,6.436693625644999,0.0010308623313903809,0.6931471805599453,6.0,0,0.6014655266087021
s468,2,его,6.670736626420659,0.0027961134910583496,3.044522437723423,3.0,0,0.9809130799792262
s468,3,комꙋ,7.237094968686734,0.0012784600257873535,0.0,4.0,0,0.9794032907915382
s468,4,ѹподобитъ,7.339673357021231,0.001346290111541748,0.0,9.0,0,0.9885344681015554
s468,5,сѧ,4.6025227780634665,0.006434261798858643,4.23410650459726,2.0,0,0.0043462067427984166
s384,0,да,5.486686605506396,0.005805552005767822,2.8903717578961645,2.0,0,0.10006275700057894
s384,1,и,4.718629554024585,0.007676422595977783,5.318119993844216,1.0,0,0.023191600436141612
s384,2,ѹтвер,7.292384944848716,0.0008109211921691895,0.6931471805599453,5.0,0,0.9919038058970442
s384,3,дит,7.277650260079007,0.0009062886238098145,0.0,3.0,0,0.9827313747051445
s384,4,сѧ,5.971168864540616,0.005595564842224121,4.23410650459726,2.0,0,0.8313595460313046
s384,5,блгаѧ,7.327141853724861,0.0007483959197998047,0.0,5.0,0,0.9868034128580486
s384,6,его,5.372332991234035,0.0030738115310668945,3.044522437723423,3.0,0,0.05989716385640777
s84,0,ни,5.832928646575869,0.0024657845497131348,2.3978952727983707,2.0,0,0.2610142410450981
s84,1,бра,7.204238955992855,0.0010868310928344727,0.6931471805599453,3.0,0,0.9871444755555955
s84,2,та,7.178965476327896,0.0007913112640380859,0.6931471805599453,2.0,0,0.9849953204542806
s84,3,приснаг,7.222587247483242,0.0013932585716247559,0.0,7.0,0,0.9787416578979546
s84,4,ꙁлата,6.413626982017686,0.0010517239570617676,1.6094379124341003,5.0,0,0.7626185230571314
s84,5,ради,6.4870931478996665,0.0012874007225036621,1.791759469228055,4.0,0,0.8483124685376018
s84,6,и,5.091826042594207,0.009011805057525635,5.318119993844216,1.0,0,0.14796827209183566
s84,7,камена,7.33330069119059,0.0004296302795410156,0.0,6.0,0,0.9871799032041753
s84,8,драгаг,6.743506601330862,0.0005623698234558105,0.6931471805599453,6.0,0,0.8780675681588243
s428,0,дша,7.5233973819196915,0.00592416524887085,1.9459101490553132,3.0,0,0.9994054093366193
s428,1,алчюща,7.315160423634066,0.0012373924255371094,0.0,6.0,0,0.9864525682189327
s428,2,не,5.46591599187154,0.007238984107971191,4.882801922586371,2.0,0,0.4231114063191821
s428,3,скорби,7.3402695402251865,0.0014587640762329102,1.6094379124341003,6.0,0,0.9974884595137001
s428,4,и,4.09581511276118,0.009890139102935791,5.318119993844216,1.0,0,0.0010545101331365628
s428,5,не,4.416113723972096,0.007477164268493652,4.882801922586371,2.0,0,0.0032665193459744785
s428,6,раꙁ,7.400547141770133,0.001354217529296875,0.0,3.0,0,0.9909608358166422
s428,7,гнѣваи,7.213244303565685,0.000634312629699707,0.0,6.0,0,0.9766460598210611
s428,8,мꙋжа,7.276088827840987,0.0009604096412658691,0.0,4.0,0,0.982847869008201
s428,9,в,5.677546539201936,0.011085093021392822,4.1588830833596715,1.0,0,0.5622588787830004
s428,10,нищетѣ,6.675930402704994,0.0004347562789916992,0.6931471805599453,6.0,0,0.8346961086326725
s428,11,его,5.374675964226944,0.003111720085144043,3.044522437723423,3.0,0,0.06068305365772455
s262,0,гортань,7.960242789736791,0.00043582916259765625,0.0,7.0,0,0.9994970413830346
s262,1,сладокъ,7.213244303565685,0.0007394552230834961,0.0,7.0,0,0.9770382644579094
s262,2,ѹмножитъ,7.213244303565685,0.001033484935760498,0.0,8.0,0,0.9776180975291158
s262,3,дрꙋгий,7.213244303565685,0.0012278556823730469,0.0,6.0,0,0.9772707373069182
s262,4,ꙗꙁык,7.213244303565685,0.0009614229202270508,0.0,4.0,0,0.9764272567763942
s262,5,доброгливъ,7.213244303565685,0.0003637075424194336,0.0,10.0,0,0.9774760357469666
s262,6,ѹмъножитъ,7.22352151969349,0.000693976879119873,0.0,9.0,0,0.9786786103259404
s262,7,до,6.9588033979857995,0.016035795211791992,2.1972245773362196,2.0,0,0.9945922129919934
s262,8,брꙋ,7.22352151969349,0.001928091049194336,0.0,3.0,0,0.9783245974043965
s262,9,бесѣдꙋ,7.960242789736791,0.0016263127326965332,0.0,6.0,0,0.9995183159214551
s425,0,чадо,6.018275104306988,0.001922607421875,1.791759469228055,4.0,0,0.3384606415039817
s425,1,лѣта,7.242335528077257,0.0016514062881469727,0.0,4.0,0,0.9802821317583451
s425,2,своѧ,6.435193989385571,0.007423818111419678,2.0794415416798357,4.0,0,0.8827260853599624
s425,3,с,5.972884419494219,0.021726667881011963,3.5553480614894135,1.0,0,0.8441684064108719
s425,4,кротѡ,7.253569214242832,0.0012154579162597656,0.0,5.0,0,0.9812267791359788
s425,5,стию,7.213244303565685,0.0015913844108581543,0.0,4.0,0,0.9770957882008048
s425,6,препровождаи,7.960242789736791,0.0005133748054504395,0.0,12.0,0,0.9995290253267068
s464,0,члкъ,6.388486173590321,0.001007676124572754,1.3862943611198906,4.0,0,0.6914644597492509
s464,1,иже,7.054743154184753,0.0020092129707336426,1.791759469228055,3.0,0,0.9907558689899423
s464,2,живетъ,7.229074052533094,0.0005643367767333984,0.0,6.0,0,0.9783707262269935
s464,3,съ,6.381020173364911,0.005730986595153809,1.791759469228055,2.0,0,0.795193049494833
s464,4,женою,6.476211559349959,0.00021922588348388672,0.6931471805599453,5.0,0,0.6376781281623072
s464,5,раꙁꙋмивою,7.964289780103307,0.0005576014518737793,0.0,9.0,0,0.9995222460581922
s311,0,и,3.2594634256664996,0.008274495601654053,5.318119993844216,1.0,0,1.3024752459650565e-05
s311,1,паче,7.519568837689288,0.0020216703414916992,1.0986122886681098,4.0,0,0.9983705003652925
s311,2,црѧ,7.270747696729977,0.001474916934967041,0.6931471805599453,3.0,0,0.9910106456052343
s311,3,не,5.465235725415512,0.008947134017944336,4.882801922586371,2.0,0,0.4418490437118911
s311,4,премꙋдрꙋи,7.43378093307726,0.0011039972305297852,0.0,9.0,0,0.9928366200028786
s311,5,сѧ,4.6025227780634665,0.005543708801269531,4.23410650459726,2.0,0,0.004169690010037211
s147,0,сотворил,7.786698009845019,0.0037661194801330566,1.0986122886681098,8.0,0,0.9996398880234734
s147,1,єс,7.1841512002196986,0.0015656352043151855,0.6931471805599453,2.0,0,0.9858983466840292
s147,2,дивнаѧ,6.629121263322879,0.0008600354194641113,0.6931471805599453,6.0,0,0.801773059044259
s147,3,в,5.332429047844051,0.013001561164855957,4.1588830833596715,1.0,0,0.1911622068764751
s147,4,людех,6.6269621531911405,0.0009180903434753418,1.0986122886681098,5.0,0,0.8542904696111513
s147,5,своих,5.866553968311692,0.011515796184539795,2.1972245773362196,5.0,0,0.35418663373358766
s229,0,премꙋдрости,7.977558841900466,0.0012922286987304688,0.0,11.0,0,0.9995795062508442
s229,1,га,6.8057320425522,0.005426228046417236,2.70805020110221,2.0,1,0.9881306683096341
s229,2,сна,7.125691129866092,0.0010815262794494629,1.3862943611198906,3.0,0,0.9901014947582248
s229,3,сирахѡва,7.221208884621053,0.00048732757568359375,0.0,8.0,0,0.9779568714966436
s229,4,глва,7.110098877143549,0.0021800994873046875,1.3862943611198906,4.0,0,0.9899360671930728
s229,5,кд,7.964225080264475,0.9729979876428843,0.0,2.0,0,1.0
s373,0,не,4.0954080877562635,0.0062184929847717285,4.882801922586371,2.0,0,0.000589321668472444
s373,1,приближаи,7.4755998364991285,0.0014462471008300781,0.0,9.0,0,0.9943112847017425
s373,2,сѧ,5.971168864540616,0.00802832841873169,4.23410650459726,2.0,0,0.846711804620339
s373,3,жертвѣ,7.2763048995950435,0.0005695223808288574,0.0,6.0,0,0.9829769042873417
s373,4,неп,7.213244303565685,0.0019279718399047852,0.0,3.0,0,0.9771698736612128
s373,5,раведнѣ,7.22352151969349,0.0007003545761108398,0.0,7.0,0,0.9781603562081129
s373,6,ꙗко,6.9588033979857995,0.005543649196624756,2.1972245773362196,3.0,0,0.9913055692696634
s373,7,сꙋдии,7.238968399647693,0.0006096959114074707,0.0,5.0,0,0.9792174822148582
s373,8,есть,6.544756706641815,0.0024056434631347656,2.3978952727983707,4.0,0,0.9344831119419554
s175,0,смыслом,8.076252186995179,0.0015012621879577637,0.0,7.0,0,0.9997370975642982
s175,1,и,5.090724002904092,0.0067713260650634766,5.318119993844216,1.0,0,0.1345779279337264
s175,2,словом,7.331926369650577,0.0019516348838806152,0.0,6.0,0,0.9879659099281127
s175,3,чти,7.152058073485571,0.0010219812393188477,1.0986122886681098,3.0,0,0.9885767588339651
s175,4,оцѧ,5.654292217200858,0.002687990665435791,1.3862943611198906,3.0,0,0.05123435279449456
s175,5,своег,5.225212939844603,0.006728410720825195,1.6094379124341003,5.0,0,0.008966488725696019
s253,0,потер,7.960242789736791,0.0005218386650085449,0.0,5.0,0,0.99948646419731
s253,1,пѣнием,7.329253700824073,0.0004037022590637207,0.0,6.0,0,0.9868970117389004
s253,2,и,5.090724002904092,0.008595585823059082,5.318119993844216,1.0,0,0.14482522849876395
s253,3,послеже,7.334528281992611,0.0003057122230529785,0.0,7.0,0,0.9873430090001264
s253,4,емꙋ,7.081486141213452,0.001249849796295166,1.6094379124341003,3.0,0,0.9900558860232842
s253,5,дастъ,6.0056443897466005,0.00048792362213134766,0.6931471805599453,5.0,0,0.1355843474394758
s253,6,веселие,6.02875160000246,0.0010592937469482422,0.6931471805599453,7.0,0,0.1568889636428616
s268,0,и,3.2594634256664996,0.007185220718383789,5.318119993844216,1.0,0,1.2378012285938159e-05
s268,1,дрꙋгъ,7.51831446047019,0.001722574234008789,1.0986122886681098,5.0,0,0.9983573655684551
s268,2,пре,7.215916972392189,0.0016458630561828613,0.0,3.0,0,0.9771835509881576
s268,3,мѣненꙋѧ,7.339673357021231,0.0012651681900024414,0.0,7.0,0,0.9882053128902992
s268,4,сѧ,4.6025227780634665,0.006428062915802002,4.23410650459726,2.0,0,0.004344952699404026
s394,0,в,4.893076481420984,0.016412794589996338,4.1588830833596715,1.0,0,0.027865917025789885
s394,1,середине,6.074091894349769,0.0014230012893676758,0.6931471805599453,8.0,0,0.19498093783976111
s394,2,первой,7.221273584459885,0.0013024210929870605,0.0,6.0,0,0.9782481277729286
s394,3,строки,7.125691129866092,0.0016024112701416016,1.3862943611198906,6.0,0,0.9906875251134285
s394,4,о,6.8066243522132455,0.08090466260910034,2.70805020110221,1.0,0,0.9996450365495622
s394,5,мер,7.1943678034265375,0.0009506344795227051,0.6931471805599453,3.0,0,0.9863960004663214
s394,6,твецѣхъ,7.262083391340477,0.001025557518005371,0.0,7.0,0,0.9822996387588211
s394,7,на,6.232662488921832,0.007304966449737549,3.8501476017100584,2.0,0,0.9342842569329574
s394,8,правом,7.270123112770239,0.0016889572143554688,0.0,6.0,0,0.9833151549812753
s394,9,поле,6.148612815396351,0.002925395965576172,1.3862943611198906,4.0,0,0.41526890870674177
s394,10,глва,6.148612815396351,0.0007502436637878418,1.3862943611198906,4.0,0,0.39080540212451464
s394,11,кꙁ,7.969627871650518,0.8924572467803955,0.0,2.0,0,1.0
s294,0,и,3.2594634256664996,0.009791970252990723,5.318119993844216,1.0,0,1.3982439678603183e-05
s294,1,бꙋдетъ,7.5395359617999365,0.001240372657775879,1.0986122886681098,6.0,0,0.9985126754108636
s294,2,ти,6.691202431424758,0.007976889610290527,2.995732273553991,2.0,0,0.985625358394419
s294,3,пꙋть,7.240020835303259,0.000823974609375,0.0,4.0,0,0.979279082633335
s294,4,еѧ,7.152733474576159,0.0010990500450134277,1.3862943611198906,2.0,0,0.9912809353875971
s294,5,на,6.234152502667027,0.0060800909996032715,3.8501476017100584,2.0,0,0.9311740336199554
s294,6,покровъ,7.260738030856514,0.0009163022041320801,0.0,7.0,0,0.9820887580327264
s294,7,крѣпѡ,7.960242789736791,0.001679062843322754,0.0,5.0,0,0.9995134988806931
s41,0,в,5.240411104961357,0.011672258377075195,4.1588830833596715,1.0,0,0.1213326704338491
s41,1,дѣлани,7.311470984435994,0.001490950584411621,0.0,6.0,0,0.986356027993113
s41,2,бо,6.739059604316773,0.005427658557891846,2.8903717578961645,2.0,0,0.9859902597399028
s41,3,еа,7.004758048514185,0.004786968231201172,2.0794415416798357,2.0,0,0.9919338364128122
s41,4,мало,7.186398958159158,0.0009697675704956055,0.6931471805599453,4.0,0,0.9860173198917658
s41,5,потрудиши,7.271726910240142,0.0011011362075805664,0.0,9.0,0,0.9836089870855551
s41,6,с,5.397815259173145,0.01970154047012329,3.5553480614894135,1.0,0,0.20178830369825912
s124,0,ꙗкоⷤ,7.960242789736791,0.004212915897369385,0.0,4.0,0,0.9995624301492693
s124,1,емлѧис,7.218518884734223,0.0003160238265991211,0.0,6.0,0,0.9769262802935356
s124,2,ꙁа,7.077953064851624,0.0014320015907287598,1.6094379124341003,2.0,0,0.9898353844109711
s124,3,стѣн,7.337928642114674,0.0004450678825378418,0.0,4.0,0,0.9871771372000778
s124,4,и,4.700524769611787,0.009825944900512695,5.318119993844216,1.0,0,0.023350703004996864
s124,5,гонѧи,5.652226593626576,0.00016897916793823242,0.6931471805599453,5.0,0,0.02430047842900577
s124,6,вѣтры,5.566394507304937,0.00032764673233032227,0.6931471805599453,5.0,0,0.015851160325932097
s357,0,и,3.2591441802102725,0.00901186466217041,5.318119993844216,1.0,0,1.3459413705911127e-05
s357,1,ѿпадоша,7.630432243861032,0.0006892681121826172,0.0,7.0,0,0.997276163283536
s357,2,надѣющеи,7.2763048995950435,0.0008482933044433594,0.0,8.0,0,0.9835992725414191
s357,3,сѧ,5.984427293855816,0.007368206977844238,4.23410650459726,2.0,0,0.8515299170775203
s357,4,на,6.25539422460108,0.007220208644866943,3.8501476017100584,2.0,0,0.9409153270048637
s357,5,нѧ,8.00773651702762,0.0020208358764648438,0.0,2.0,0,0.9996110950722973
